date,market_cap,total_volume
2022-04-23,841768673470,51935016306
2022-04-24,836954357289,19540063998
2022-04-25,835858176880,20858435953
2022-04-26,856535386554,43318109201
2022-04-27,804566181655,40301048070
2022-04-28,827226758275,35001466797
2022-04-29,836154091331,37243448442
2022-04-30,812758943315,34172718747
2022-05-01,792246325196,25861918467
2022-05-02,808758995141,30121849650
2022-05-03,809157422017,35206499469
2022-05-04,793412979432,28314275161
2022-05-05,835900766539,38010266576
2022-05-06,770207463251,44336063780
2022-05-07,761772189061,38302546348
2022-05-08,751857044365,23954615389
2022-05-09,719522802644,35989192998
2022-05-10,636766241594,66591566776
2022-05-11,653079793691,64376411467
2022-05-12,598811267000,79276452143
2022-05-13,602483189436,73090985792
2022-05-14,608985201993,113183518110
2022-05-15,626027802190,31604206299
2022-05-16,651059778956,27407537550
2022-05-17,621278441694,33215841339
2022-05-18,635022379819,29468552567
2022-05-19,597166322223,30251582439
2022-05-20,630168783678,33426382530
2022-05-21,607327611340,30516328907
2022-05-22,612210118893,16279897277
2022-05-23,629877170176,20101997527
2022-05-24,605407673810,30745600883
2022-05-25,615224511613,27062664105
2022-05-26,613361245739,26705868957
2022-05-27,606409805991,36643563883
2022-05-28,592182870260,36542673590
2022-05-29,602114517031,17950877905
2022-05-30,609714993611,16793300804
2022-05-31,656381136226,38323664364
2022-06-01,658903633836,33690284985
2022-06-02,617181146955,39740023243
2022-06-03,630082263067,27138162029
2022-06-04,613986362782,24790522956
2022-06-05,616393780468,14734779637
2022-06-06,618538478622,15554687824
2022-06-07,647259557341,30761139941
2022-06-08,646281169751,39922842093
2022-06-09,624491240467,29939728626
2022-06-10,621681843162,21285547589
2022-06-11,599959157878,28853398246
2022-06-12,583150826800,25492231011
2022-06-13,554496550889,33316912479
2022-06-14,464955753227,71133153571
2022-06-15,459727569123,52523817360
2022-06-16,469749704616,57617177017
2022-06-17,424923367473,31122131255
2022-06-18,428500452083,27132956003
2022-06-19,397628854597,42487830354
2022-06-20,428757610191,36867480796
2022-06-21,430965675150,31403303928
2022-06-22,434328682723,28808471425
2022-06-23,419898156878,27996023158
2022-06-24,442666860487,26508753620
2022-06-25,450085895104,26127798353
2022-06-26,453344459764,18594726789
2022-06-27,444527353013,17997869093
2022-06-28,438047868602,20655210353
2022-06-29,426375817556,20870397376
2022-06-30,423728957772,23573688635
2022-07-01,405000501676,25986510434
2022-07-02,409714403089,32008875150
2022-07-03,406320828936,17727507037
2022-07-04,407613704357,15852942087
2022-07-05,426584346553,21055093934
2022-07-06,424691503212,26646049757
2022-07-07,432549593680,24631578867
2022-07-08,455488090934,24648533964
2022-07-09,458921954735,50133721668
2022-07-10,453875102449,28364536702
2022-07-11,437852706505,27514186235
2022-07-12,419473614851,23560160649
2022-07-13,407059605905,24173265986
2022-07-14,423714919204,31405368700
2022-07-15,432509754086,33640613990
2022-07-16,436795734333,73199195470
2022-07-17,445694951799,66680679502
2022-07-18,438274401570,93741503799
2022-07-19,468673472233,85093313330
2022-07-20,489946611701,75465206345
2022-07-21,489152031366,49532481020
2022-07-22,486160756115,100403680247
2022-07-23,476205991269,55124031649
2022-07-24,472533232724,66778478541
2022-07-25,476843900297,47877692494
2022-07-26,447414190948,56478066930
2022-07-27,445546684783,84351165395
2022-07-28,479923303215,82049478558
2022-07-29,499483725674,73384213046
2022-07-30,504782908666,53269331070
2022-07-31,497108877543,102341315113
2022-08-01,491832438195,45036750391
2022-08-02,490757507771,67310031202
2022-08-03,484873795557,46177227420
2022-08-04,480435481615,60864089267
2022-08-05,476433401427,26093474278
2022-08-06,489447644924,29816178745
2022-08-07,484402184665,16140680813
2022-08-08,488341737866,16034274353
2022-08-09,501795739741,30587515923
2022-08-10,488334680034,35034854190
2022-08-11,503730474343,35602818652
2022-08-12,504751088503,37120048053
2022-08-13,514015345027,27677516200
2022-08-14,514398048187,24397511060
2022-08-15,513052918832,24598528584
2022-08-16,509467404503,36639151459
2022-08-17,505262457833,28926794025
2022-08-18,494650139874,33473677472
2022-08-19,490860271849,22909152658
2022-08-20,442545999548,39402644248
2022-08-21,446872107211,26341976582
2022-08-22,456417687328,22518538144
2022-08-23,451016738070,31919289726
2022-08-24,455641132658,32101334585
2022-08-25,452776869768,29591252870
2022-08-26,457677595250,29416298491
2022-08-27,428204172508,38392664433
2022-08-28,424846165381,26495625718
2022-08-29,416479829916,21868350216
2022-08-30,430802647456,31364424876
2022-08-31,420303420904,32715348110
2022-09-01,423984780496,29849887811
2022-09-02,426748167283,27947509092
2022-09-03,423533138057,26460285504
2022-09-04,421283952995,21645458230
2022-09-05,424819090543,23110522377
2022-09-06,420971614873,25552344158
2022-09-07,401360818862,43058690363
2022-09-08,411388837188,33277874819
2022-09-09,412208661242,31717754840
2022-09-10,454354922252,46926160391
2022-09-11,461742164161,38863393898
2022-09-12,461247255889,33558683293
2022-09-13,472867518675,47505878673
2022-09-14,428735013416,50560553909
2022-09-15,430806085778,39170754804
2022-09-16,419497201384,37385325996
2022-09-17,421974087136,33345508666
2022-09-18,431034964451,26269578592
2022-09-19,415277062189,32343605158
2022-09-20,419214212426,44210928955
2022-09-21,407544833612,39260154059
2022-09-22,399416388752,46332640826
2022-09-23,422242457549,44093621429
2022-09-24,422908683467,45188906016
2022-09-25,413662658301,29955310117
2022-09-26,410648387380,26255529232
2022-09-27,416389565270,47112353987
2022-09-28,414018435790,56862174889
2022-09-29,420462439405,51483058291
2022-09-30,424082236609,41978694032
2022-10-01,422417072339,42322417036
2022-10-02,419045070832,18494012872
2022-10-03,413487914989,20294115822
2022-10-04,424140765992,29571446575
2022-10-05,440440746510,34609355921
2022-10-06,436775588272,33033885233
2022-10-07,433153322887,34476292675
2022-10-08,424728861652,28999113093
2022-10-09,423915296295,15631909926
2022-10-10,424928451329,16932370094
2022-10-11,417106090950,26995324629
2022-10-12,413939943269,28429231384
2022-10-13,416155649848,24575689339
2022-10-14,419806985120,41711984155
2022-10-15,415971928434,38076176182
2022-10-16,413981752415,14940704219
2022-10-17,417577122307,17649313558
2022-10-18,423836682948,26029051127
2022-10-19,419167794083,28257242755
2022-10-20,413493935023,25592321986
2022-10-21,411308073956,28482275886
2022-10-22,415135683405,33044493659
2022-10-23,415989572051,15384211772
2022-10-24,423231194397,21981417677
2022-10-25,417363830947,31082496705
2022-10-26,433753826574,43095996812
2022-10-27,448977010886,54800079584
2022-10-28,439702668940,47905295040
2022-10-29,447465673171,42766357657
2022-10-30,456088415741,49432767957
2022-10-31,451789781493,35773252341
2022-11-01,451398971618,46412517258
2022-11-02,453358211091,44281063216
2022-11-03,444577822576,55129282810
2022-11-04,444880997440,43855463850
2022-11-05,467639550075,43992407806
2022-11-06,470330821509,37872303484
2022-11-07,459973708313,55717854960
2022-11-08,452678795626,98648052458
2022-11-09,406023408064,103498421299
2022-11-10,342314448446,84114718601
2022-11-11,385064401992,74019240758
2022-11-12,372881146995,50426862381
2022-11-13,367865016686,26228169817
2022-11-14,356765100658,23716185000
2022-11-15,366064965038,43124957256
2022-11-16,371173048138,32643335733
2022-11-17,365471836625,30195533912
2022-11-18,367060192464,25056863265
2022-11-19,366950075750,23422834614
2022-11-20,367513094141,12800653038
2022-11-21,356799251315,18446298388
2022-11-22,346708336157,34966627959
2022-11-23,356279006351,29003548235
2022-11-24,366213496872,31440066580
2022-11-25,366536906683,24463885801
2022-11-26,366593436972,23210943021
2022-11-27,364266332679,21313964281
2022-11-28,366059400492,21061512138
2022-11-29,359985730296,29278646127
2022-11-30,366126634202,28865137747
2022-12-01,382630619750,34824225435
2022-12-02,376159628434,26518026765
2022-12-03,378340724210,23669674312
2022-12-04,375830426443,18990541488
2022-12-05,379618940164,20365519647
2022-12-06,376402807912,27200752251
2022-12-07,377591925687,23675954489
2022-12-08,372115847013,24106933288
2022-12-09,380495761131,25350307098
2022-12-10,378311694734,25611549767
2022-12-11,377664324879,15720614071
2022-12-12,376382826813,17360188393
2022-12-13,378211029733,24628399443
2022-12-14,390195599416,32500498877
2022-12-15,389806901684,30133251323
2022-12-16,379541847061,25017993711
2022-12-17,360839506903,25450711504
2022-12-18,365728461488,17522241624
2022-12-19,365088393303,12453277516
2022-12-20,356509831921,20370147200
2022-12-21,366852437545,27503264289
2022-12-22,364288164961,18151691847
2022-12-23,365449773380,20111200051
2022-12-24,365155718797,18616802934
2022-12-25,366214131374,11042952323
2022-12-26,365655237252,14106732725
2022-12-27,367947406903,14621223994
2022-12-28,363885261338,19639120444
2022-12-29,359373363428,21584300838
2022-12-30,360955949218,17773431263
2022-12-31,360207499970,19484387820
2023-01-01,358926622661,13476889048
2023-01-02,360579736184,10955187369
2023-01-03,363445469224,16178972096
2023-01-04,362864304484,17646441661
2023-01-05,366870433847,23256867933
2023-01-06,365813316156,17074301115
2023-01-07,369094655451,21281844553
2023-01-08,368868526518,10890560916
2023-01-09,371527726522,13549772992
2023-01-10,375521968685,29772960579
2023-01-11,380466292651,24630728229
2023-01-12,392350901256,29020084310
2023-01-13,410748455967,52223496958
2023-01-14,431480893207,42971007957
2023-01-15,455441941250,55235062202
2023-01-16,451164570538,26006245428
2023-01-17,456718437092,38669272823
2023-01-18,456341714969,36274791921
2023-01-19,446523488098,45430001800
2023-01-20,454889855880,31878840327
2023-01-21,488379181977,44462837720
2023-01-22,489242351836,47658548209
2023-01-23,489257569904,37265487148
2023-01-24,495779479492,41414468921
2023-01-25,486160792788,38946963699
2023-01-26,498938228147,45956613191
2023-01-27,495716301792,40223598736
2023-01-28,497128652412,38845648753
2023-01-29,495711597713,22135727401
2023-01-30,511825504455,41632905389
2023-01-31,490376681519,42675522927
2023-02-01,499297992044,37566732077
2023-02-02,511937183877,42370932421
2023-02-03,507295243752,48513386374
2023-02-04,506892834400,44592924971
2023-02-05,504973218727,24355718212
2023-02-06,496301503087,30237011115
2023-02-07,491082627886,37427974349
2023-02-08,503941634696,42791925078
2023-02-09,496232526631,37694243042
2023-02-10,470696545800,56205340106
2023-02-11,467440514128,45675377492
2023-02-12,472680497258,25385302510
2023-02-13,469854595223,28011869535
2023-02-14,469998847314,40666899177
2023-02-15,479279950300,48703623962
2023-02-16,522405284910,48602147912
2023-02-17,510745829371,52599085428
2023-02-18,528178158017,57624283245
2023-02-19,528677147917,27345940428
2023-02-20,523151907924,36767783051
2023-02-21,531483694378,43386366634
2023-02-22,522744148131,46432517662
2023-02-23,518488180385,44390413644
2023-02-24,512822943375,45190162792
2023-02-25,497490876986,37942308189
2023-02-26,496998060033,25080907738
2023-02-27,504827714840,26205919886
2023-02-28,504712290715,31324677294
2023-03-01,495734243713,28127000353
2023-03-02,507367714696,35030539498
2023-03-03,503041874945,29673246414
2023-03-04,480457797188,37646572876
2023-03-05,479704096303,15099080947
2023-03-06,480676272278,17603373042
2023-03-07,480262676136,23730743239
2023-03-08,475539847951,30843252001
2023-03-09,466611257836,32001892785
2023-03-10,437243291461,44160591763
2023-03-11,434235069311,55768676146
2023-03-12,438100461336,41251555574
2023-03-13,471297004349,39786241461
2023-03-14,513373945079,71774081190
2023-03-15,526399249768,75402239116
2023-03-16,518222002175,66990576947
2023-03-17,533128814169,63203970185
2023-03-18,578802195136,68014789755
2023-03-19,570702605750,49823222516
2023-03-20,595718966293,49495814649
2023-03-21,585670630749,58527253756
2023-03-22,598984212598,40917457444
2023-03-23,580754323769,42839623258
2023-03-24,602253710562,25048665924
2023-03-25,584526288667,25468695643
2023-03-26,586692894338,18893806442
2023-03-27,594823277106,17341048516
2023-03-28,578240602976,22908667829
2023-03-29,583318450667,23225966882
2023-03-30,606555564615,28356240329
2023-03-31,599212445901,27761479504
2023-04-01,609398573582,22801980605
2023-04-02,607961422763,14132315651
2023-04-03,602006254599,15496493085
2023-04-04,597475930839,27445939871
2023-04-05,602582014682,21191610775
2023-04-06,603805530893,21129511343
2023-04-07,599471619306,17523193277
2023-04-08,597324315450,13408148473
2023-04-09,597283769084,11117576862
2023-04-10,605070862482,13606654003
2023-04-11,631877273329,20283619315
2023-04-12,642989875093,21516551004
2023-04-13,635636361649,21751560086
2023-04-14,646182159162,19572223277
2023-04-15,648502471769,25614468355
2023-04-16,646470782694,13613917803
2023-04-17,646314725412,13891079639
2023-04-18,629177619059,20959354502
2023-04-19,648770274085,21702070405
2023-04-20,615045219997,29536532874
2023-04-21,600714694488,26896176242
2023-04-22,580086187168,24066267303
2023-04-23,593198942213,13878241935
2023-04-24,586518415897,13324106758
2023-04-25,585028977395,19206304662
2023-04-26,602024086170,19677145393
2023-04-27,601250339499,34532707184
2023-04-28,623774630750,30157928489
2023-04-29,622446708936,21048234139
2023-04-30,620209123521,11267757164
2023-05-01,622259471534,16209482541
2023-05-02,597056589743,22255335891
2023-05-03,607721439378,19624130120
2023-05-04,614234104359,22261527684
2023-05-05,611233688202,14357912346
2023-05-06,624864725763,7252489444
2023-05-07,610746753937,8647396542
2023-05-08,605847737604,11654385625
2023-05-09,584688152231,25077290937
2023-05-10,583982136205,11195573393
2023-05-11,584335316476,19911686404
2023-05-12,571971755130,10233601008
2023-05-13,567946991124,11977091592
2023-05-14,569049073723,9510701838
2023-05-15,570191357168,7267012830
2023-05-16,576919091532,16854598678
2023-05-17,574188909504,15427468714
2023-05-18,582104878378,16060283515
2023-05-19,572016599113,15472120590
2023-05-20,573113954032,13925839755
2023-05-21,577081980733,5083049538
2023-05-22,570297925418,9488289799
2023-05-23,572131197185,9921354779
2023-05-24,579084694861,13424125520
2023-05-25,561073147174,20088940968
2023-05-26,563335732552,14105478786
2023-05-27,569041503031,13185426628
2023-05-28,572020530727,7644866915
2023-05-29,597688200125,14944774087
2023-05-30,591515974613,15548434683
2023-05-31,592117172555,16361689494
2023-06-01,582597914660,12919070501
2023-06-02,573975232137,14924318852
2023-06-03,583566655582,17877932019
2023-06-04,580054252203,9194925173
2023-06-05,585250558403,14052274149
2023-06-06,552958583062,25775291339
2023-06-07,581532440349,25862967787
2023-06-08,563592561314,18326993151
2023-06-09,567185151860,12184949794
2023-06-10,567024412955,12947299793
2023-06-11,551271890371,15388475007
2023-06-12,552940561297,12438821551
2023-06-13,553087931053,12180828805
2023-06-14,551994832021,13947266656
2023-06-15,534797105946,15256258419
2023-06-16,543560769148,17636350439
2023-06-17,558538670222,15960560461
2023-06-18,562374495560,10931234340
2023-06-19,559662515343,10190461945
2023-06-20,568569786293,8245630347
2023-06-21,598702570402,21672838079
2023-06-22,635034825558,26403339224
2023-06-23,632199396579,22419531429
2023-06-24,646489158019,25260265251
2023-06-25,644057835034,13503998737
2023-06-26,642663604292,13806538194
2023-06-27,637282461697,18061522146
2023-06-28,646405299446,16179112902
2023-06-29,633100823324,10621514051
2023-06-30,641494149591,14026372902
2023-07-01,644352969130,27900863246
2023-07-02,646383171617,8181710231
2023-07-03,647363316380,10785406648
2023-07-04,658185537632,17531114730
2023-07-05,651932989226,14768970182
2023-07-06,644531946205,13565592918
2023-07-07,633967201309,25459754439
2023-07-08,639731890383,15944860882
2023-07-09,638736477379,7489214746
2023-07-10,636574876141,8905112549
2023-07-11,641536522987,15463905824
2023-07-12,646027865649,13856269938
2023-07-13,641498458428,14971307582
2023-07-14,682680110436,37106628392
2023-07-15,653758211406,31216919786
2023-07-16,654190410568,11469106504
2023-07-17,653135933455,13301977486
2023-07-18,651857430896,15146886086
2023-07-19,647789155701,16838958311
2023-07-20,652679534726,14337152559
2023-07-21,649575969636,16575044447
2023-07-22,650858865661,12320244930
2023-07-23,643660818013,9683031915
2023-07-24,651609758545,10004186092
2023-07-25,632150685626,20363715845
2023-07-26,634538960881,12156367875
2023-07-27,637159065341,16717139895
2023-07-28,634259021674,12091354403
2023-07-29,636598540316,9927286714
2023-07-30,638114325543,6837941258
2023-07-31,635673347165,11267640408
2023-08-01,634183080027,9620950203
2023-08-02,638758609552,18943260951
2023-08-03,631021241542,22571525565
2023-08-04,630288575076,15567659502
2023-08-05,625643329063,14964635325
2023-08-06,625542107297,7517425830
2023-08-07,624940797351,7172924441
2023-08-08,627468740401,15918777353
2023-08-09,640800366407,17523028518
2023-08-10,637169941561,17202038808
2023-08-11,633347699146,10307124986
2023-08-12,632825423253,6567177212
2023-08-13,633007552508,5477478168
2023-08-14,630000821480,6397516901
2023-08-15,633081304627,14561764257
2023-08-16,625723019143,14180149696
2023-08-17,615941260958,18245603767
2023-08-18,565176224423,34802281488
2023-08-19,556432985792,22047918262
2023-08-20,558894115270,5336932049
2023-08-21,561187376494,10561497305
2023-08-22,559521696031,12124603734
2023-08-23,556820517474,15990735457
2023-08-24,566473545896,16624744401
2023-08-25,559416715715,13543435244
2023-08-26,558017676401,4445589435
2023-08-27,556724042961,4471073663
2023-08-28,558590469519,5845972378
2023-08-29,559193543152,11512032461
2023-08-30,591703080471,32521878466
2023-08-31,583442259664,17924432039
2023-09-01,555215736438,22800170141
2023-09-02,551658514733,17990151011
2023-09-03,552809262093,9551931337
2023-09-04,555070961117,9615181965
2023-09-05,552225237019,8380457087
2023-09-06,551674985804,9228493514
2023-09-07,551193886970,13866079543
2023-09-08,559647480485,5961193719
2023-09-09,554318067476,9439162867
2023-09-10,554229041361,1291297619
2023-09-11,552549065529,8066665138
2023-09-12,536592922736,17126544388
2023-09-13,551536414146,18796517314
2023-09-14,558860757126,14745073952
2023-09-15,565398508804,13341068000
2023-09-16,568450589860,11463334755
2023-09-17,566843522585,2371769199
2023-09-18,565226050117,6924553894
2023-09-19,571040741644,18629125620
2023-09-20,580993236173,14603383662
2023-09-21,579897888891,15769432609
2023-09-22,567321260235,9966331477
2023-09-23,568350927277,11379769458
2023-09-24,567663059956,7562779889
2023-09-25,560851903167,8132940897
2023-09-26,561426861979,13398389141
2023-09-27,560020580476,11237774363
2023-09-28,562594738359,14279396795
2023-09-29,576786827318,18242933259
2023-09-30,575543660282,11790041525
2023-10-01,576300621938,7479134793
2023-10-02,596731994133,10866060291
2023-10-03,588565377550,20472129188
2023-10-04,587013675384,14910048302
2023-10-05,592954966411,13214125167
2023-10-06,585186724321,14839749168
2023-10-07,595920102112,15384539363
2023-10-08,596094468427,8195599195
2023-10-09,595154532985,8115882613
2023-10-10,586879647291,9418897974
2023-10-11,583514338649,11496958112
2023-10-12,571213245011,16073531431
2023-10-13,568685661158,12245497530
2023-10-14,570996223089,15770879649
2023-10-15,571665656762,6347205456
2023-10-16,577377622592,7561367693
2023-10-17,603989162041,25374347030
2023-10-18,602817591794,11949723475
2023-10-19,600687967093,14880316896
2023-10-20,608795180527,13595612459
2023-10-21,629240791544,26205761163
2023-10-22,634097550572,9224030525
2023-10-23,633609696345,13079438868
2023-10-24,694688871659,39592493044
2023-10-25,714560546521,52171180206
2023-10-26,727896364858,27340052391
2023-10-27,721853565889,21895120027
2023-10-28,715408261431,16896789795
2023-10-29,719539938642,10197200563
2023-10-30,728904150866,12458124667
2023-10-31,729804912604,20249605974
2023-11-01,733528263983,21305699869
2023-11-02,750676768970,22470843675
2023-11-03,739198445081,24406224586
2023-11-04,736057836324,19994135420
2023-11-05,744220104385,12068950006
2023-11-06,746227562147,16413742377
2023-11-07,749610862038,17599872958
2023-11-08,755342814976,23324325335
2023-11-09,763583294896,18247794888
2023-11-10,779896933192,44462605752
2023-11-11,793904414311,27483211058
2023-11-12,784133694153,16916449719
2023-11-13,789014936337,12185723291
2023-11-14,777699253655,23662237261
2023-11-15,755415306321,26727967503
2023-11-16,802214706691,31760959481
2023-11-17,768238406750,16946633086
2023-11-18,776526211034,28145747617
2023-11-19,775930178361,12216037226
2023-11-20,794580901486,15046201828
2023-11-21,793279751094,18985210483
2023-11-22,759885715477,22908947147
2023-11-23,792279013809,27999446291
2023-11-24,789324976284,14284036828
2023-11-25,798830932389,25708694986
2023-11-26,801381357787,9192979324
2023-11-27,794694915884,12699677682
2023-11-28,788163483062,21272258702
2023-11-29,799729183083,22592841525
2023-11-30,801397830799,23375028082
2023-12-01,798733448735,18995899604
2023-12-02,818135729532,26961743249
2023-12-03,834800034182,16793483790
2023-12-04,845970808034,16631956925
2023-12-05,884682386028,45731680811
2023-12-06,927806706462,41817356251
2023-12-07,922759457849,36702772111
2023-12-08,914399225886,32185978334
2023-12-09,932903109092,29365281263
2023-12-10,924102259372,22388989890
2023-12-11,925491170879,14906816355
2023-12-12,871048945303,45861194723
2023-12-13,877575564559,29229997833
2023-12-14,906669394499,30639895820
2023-12-15,908732412189,26718280543
2023-12-16,886787906855,20303485895
2023-12-17,891824217195,15803788888
2023-12-18,875082809477,18965752052
2023-12-19,899269735536,30165119924
2023-12-20,891021529001,26259711387
2023-12-21,918866089855,31808567445
2023-12-22,924602449443,25298570906
2023-12-23,928786307478,24337454965
2023-12-24,923208632787,12260782594
2023-12-25,910609518796,21396481767
2023-12-26,922866423462,22203725675
2023-12-27,899742105818,24762269459
2023-12-28,918296229364,27038929038
2023-12-29,904873778459,25110036492
2023-12-30,890059281065,28655001594
2023-12-31,893662825699,16824885964
2024-01-01,893805489584,16112845130
2024-01-02,931990979311,18935867712
2024-01-03,945924756809,42426899918
2024-01-04,900180662388,49289172666
2024-01-05,929411610448,29676794507
2024-01-06,925648495281,33099552248
2024-01-07,922182734949,14166176524
2024-01-08,915860772920,17370865108
2024-01-09,981662677837,45141277170
2024-01-10,962678142052,44427773405
2024-01-11,979303257038,56902040534
2024-01-12,974818135286,54495984963
2024-01-13,900288677142,51182967106
2024-01-14,901582380666,21627872114
2024-01-15,884971896027,19255060847
2024-01-16,897454502329,24834148700
2024-01-17,908170908710,24372254399
2024-01-18,898663227082,23440028555
2024-01-19,868520320654,27542631895
2024-01-20,874700693719,27117233293
2024-01-21,878672142301,11769415344
2024-01-22,875407126642,10106136947
2024-01-23,832908027910,34092208652
2024-01-24,836027040799,32616216253
2024-01-25,844385246075,24127286606
2024-01-26,840084829077,15191064027
2024-01-27,879698268727,24643878293
2024-01-28,885210351010,12006460019
2024-01-29,882404487497,15076296721
2024-01-30,908705719338,22813840057
2024-01-31,896700316131,27256721513
2024-02-01,891860842448,24628349678
2024-02-02,901365039133,24297654490
2024-02-03,903696682680,20322156854
2024-02-04,900255266472,9150116751
2024-02-05,891692035984,12404389159
2024-02-06,893096187343,20280496187
2024-02-07,901986684980,18659461285
2024-02-08,926384517494,22946104312
2024-02-09,948505529228,29536624835
2024-02-10,984928636975,44387215183
2024-02-11,997435673635,17778181733
2024-02-12,1004840751748,15047222462
2024-02-13,1041671759019,40005488551
2024-02-14,1034038107349,40002021624
2024-02-15,1078630799908,44616938306
2024-02-16,1083316899560,35526913261
2024-02-17,1086920053742,27857742510
2024-02-18,1077486975934,21798422452
2024-02-19,1086330091851,18990318929
2024-02-20,1080259579472,25535283200
2024-02-21,1089903684131,38858032659
2024-02-22,1080980501760,33678769308
2024-02-23,1068793429150,26518421063
2024-02-24,1060430404606,25355664097
2024-02-25,1075084503664,17451965421
2024-02-26,1079290467040,17299433713
2024-02-27,1135440879180,38466417079
2024-02-28,1186914791991,58092271064
2024-02-29,1295735108791,97120896876
2024-03-01,1278677987119,79275031367
2024-03-02,1304644852729,44869925917
2024-03-03,1301125858744,34715013549
2024-03-04,1318238337739,36027646690
2024-03-05,1421968024314,88279746346
2024-03-06,1344815030198,115944658772
2024-03-07,1381255179935,84464804270
2024-03-08,1402552496834,58280859954
2024-03-09,1426823373937,72863597825
2024-03-10,1434675261652,29259223947
2024-03-11,1442857480122,42729274217
2024-03-12,1513471949106,80422414919
2024-03-13,1495072016177,74512645405
2024-03-14,1528755843860,58692367303
2024-03-15,1495463609903,75812894698
2024-03-16,1453884324481,92072691591
2024-03-17,1361638618638,56142219560
2024-03-18,1427588701157,53785690855
2024-03-19,1414744956696,57635152126
2024-03-20,1298606901724,90161099488
2024-03-21,1414127145461,79861928278
2024-03-22,1370976031550,55758850523
2024-03-23,1327963494238,48906353683
2024-03-24,1348197541529,31051935990
2024-03-25,1410758180149,33891241207
2024-03-26,1459614782454,51520222377
2024-03-27,1465118043128,43880372504
2024-03-28,1449322290345,51463492180
2024-03-29,1485578484302,41699580157
2024-03-30,1470114471176,35444626649
2024-03-31,1462682765212,22194691343
2024-04-01,1497406012782,24774429870
2024-04-02,1465558849467,44563928568
2024-04-03,1374500650548,54705200080
2024-04-04,1385535769552,42827881828
2024-04-05,1434114875852,44201650644
2024-04-06,1422557664045,40552238640
2024-04-07,1445629179405,23000661600
2024-04-08,1456700022190,23166656736
2024-04-09,1502011891672,38950804621
2024-04-10,1450243062095,42643572203
2024-04-11,1477784952918,45130577976
2024-04-12,1467931572280,35044829762
2024-04-13,1400777310741,53034639706
2024-04-14,1340193333938,61807745935
2024-04-15,1367085922093,49850527385
2024-04-16,1320198659957,51275572478
2024-04-17,1325456394119,48378778370
2024-04-18,1277260593783,46277634075
2024-04-19,1321143998590,40654690213
2024-04-20,1335793844726,58333874515
2024-04-21,1354073323667,20760062909
2024-04-22,1354704265665,22763451790
2024-04-23,1394868124363,31990110357
2024-04-24,1383657294427,26684938513
2024-04-25,1339478420005,35782594202
2024-04-26,1343259350599,28340455151
2024-04-27,1328856318971,26660141088
2024-04-28,1322229462113,21866053101
2024-04-29,1312544788827,18188375278
2024-04-30,1328672218321,30386166979
2024-05-01,1266244730296,43573474709
2024-05-02,1220838954105,56648099870
2024-05-03,1234170101314,31906938405
2024-05-04,1316026023565,37055476635
2024-05-05,1335630519311,24926942325
2024-05-06,1338499692166,21388125751
2024-05-07,1323146189246,22784380555
2024-05-08,1306023691092,23294903521
2024-05-09,1278572604933,23685578691
2024-05-10,1317671269135,28874322661
2024-05-11,1273113735694,27050915181
2024-05-12,1270711027411,13812498223
2024-05-13,1284177439759,14617691372
2024-05-14,1313055441219,31574106402
2024-05-15,1285560250334,24966289213
2024-05-16,1383898719821,41601806993
2024-05-17,1361848656339,32182067013
2024-05-18,1396708597524,28082820602
2024-05-19,1396693266647,14832479533
2024-05-20,1379464081173,10856078235
2024-05-21,1486813691654,39723563696
2024-05-22,1463814872334,46860892719
2024-05-23,1442091488799,35039159415
2024-05-24,1414788753173,44425645712
2024-05-25,1429997255364,32610396831
2024-05-26,1444964917999,18433064247
2024-05-27,1428338917147,13497913918
2024-05-28,1447191888431,21901305304
2024-05-29,1426517277622,34438272080
2024-05-30,1409966103169,27632392395
2024-05-31,1423515945138,28588393890
2024-06-01,1408607789914,22378608363
2024-06-02,1410546211658,12295739062
2024-06-03,1411928370223,17927403873
2024-06-04,1432160363645,32399494957
2024-06-05,1468617686863,33928161474
2024-06-06,1478742916484,35031819159
2024-06-07,1472208034434,26048918397
2024-06-08,1439079870935,23494598049
2024-06-09,1437466295859,12921066634
2024-06-10,1444602972334,12294398410
2024-06-11,1440592697362,21848411091
2024-06-12,1396055270123,42595302235
2024-06-13,1416363863023,39581263847
2024-06-14,1386152952919,32344794796
2024-06-15,1373035588440,30072678945
2024-06-16,1373768119463,14320561848
2024-06-17,1378869499198,9034657116
2024-06-18,1374758603020,26304330047
2024-06-19,1343670268998,46284573303
2024-06-20,1343908750990,23485482950
2024-06-21,1342463478783,28655353160
2024-06-22,1328227736238,25451237402
2024-06-23,1336581278365,9410379326
2024-06-24,1309000739654,13817574875
2024-06-25,1254681626462,48857826348
2024-06-26,1283688849151,31787273211
2024-06-27,1263049189662,22901157842
2024-06-28,1277578058669,23154924982
2024-06-29,1257313629559,28261878193
2024-06-30,1265348376765,11199448427
2024-07-01,1302699556488,11019558372
2024-07-02,1303315574292,27617815980
2024-07-03,1291233133495,20215599346
2024-07-04,1252995280852,32135584698
2024-07-05,1184851957170,47181221322
2024-07-06,1173121018187,59077304412
2024-07-07,1203794120078,19080285245
2024-07-08,1142521467119,22139272311
2024-07-09,1170623440993,26077654875
2024-07-10,1195756636158,23671161950
2024-07-11,1191455695037,28965881579
2024-07-12,1192755812905,32168072387
2024-07-13,1201449974802,27200165897
